#word	meanc
phrasing	0
phrasing	0
hydraulics	0
phyllis	0
physic	0
physic	0
physic	0
physical	0
physician	0
physician	0
physicist	0
physiognomy	0
physiologic	0
physiological	0
physiologist	0
physique	0
physterics	0
pi	0
pi	0
pianist	0
piano	487
piano	487
piano	487
piazza	0
picayune	0
picayune	0
pick	430
pick	430
pick-up	0
pickaxe	0
pickaxe	0
picked	0
picked	0
picked	0
picked	0
picker	0
picket	0
picket	0
picking	0
picking	0
picking	0
pickle	416
pickle	416
pickled	0
pickled	0
pickpocket	0
picnic	0
picnic	0
picnic	0
picnic	0
picnic	0
picnics	0
pictorial	0
pictorial	0
picture	0
picture	0
pictures	0
picturesque	0
picturesque	0
picul	161
piddling	0
piddling	0
pidgin	234
pidgin	234
pie	482
pie	482
piece	387
piece	387
piecemeal	0
piecemeal	0
piecemeal	0
piecemeal	0
pieces	0
pier	380
pierce	0
pierce	0
pierced	0
pierced	0
pierced	0
piercing	0
piercing	0
piercing	0
pieta	0
pietism	0
piety	0
pig	0
pig	0
pigeon	411
pigeon	411
pigeonhole	0
pigeonhole	0
pigment	0
pigsty	0
pigtail	0
pigtail	0
pike	0
pilate	0
pile	421
pile	421
piled	0
piled	0
pilfer	0
pilfer	0
pilgrim	0
pilgrim	0
pilgrimage	0
pilgrimage	0
piling	0
piling	0
piling	0
pill	497
pill	497
pillage	0
pillage	0
pillar	0
pillar	0
pillared	0
pillared	0
pillow	471
pillow	471
pilot	0
pilot	0
pimento	0
pimp	0
pimp	0
pimple	439
pimple	439
pimpled	0
pin	425
pin	425
pinafore	0
pincers	0
pinch	0
pinch	0
pinched	0
pinched	0
pinched	0
pinching	0
pinching	0
pincushion	0
pine	487
pine	487
pineapple	435
ping-pong	0
pinhole	0
pinion	0
pinion	0
pink	0
pink	0
pink	0
pinkie	0
pinnacle	0
pinnacle	0
pinnacles	0
pinned	0
pinned	0
pinning	0
pint	418
pinto	0
pioneer	0
pioneer	0
pious	403
pip	0
pip	0
pipe	465
pipe	465
piped	0
piped	0
piped	0
pipeline	0
piper	0
pipes	0
piping	0
piping	0
piping	0
piping	0
pippin	0
pips	0
piquant	0
piquant	0
pique	198
pique	198
pique	198
pique	198
piracy	0
pirate	0
pirate	0
piratical	0
pirouette	0
pirouette	0
pisces	0
piss	0
piss	0
pistachio	0
pistachio	0
pistol	0
pistol	0
piston	0
pit	0
pit	0
pitch	0
pitch	0
pitched	0
pitched	0
pitched	0
pitcher	0
pitchfork	0
pitchfork	0
pitching	0
pitching	0
piteous	0
pitfall	0
pith	0
pithy	0
pitiable	0
pitiful	0
pitiful	0
pitiless	0
pits	0
pittance	0
pituitary	0
pituitary	0
pity	420
pity	420
pivot	0
pivot	0
pivot	0
pivotal	0
pizzicato	0
pizzicato	0
pizzicato	0
placard	265
placard	265
placate	0
place	456
place	456
placed	0
placed	0
placeless	0
placement	0
placer	0
places	0
placid	0
plagiarism	0
plague	0
plague	0
plaid	0
plain	477
plain	477
plain	477
plain	477
plain-spoken	0
plaint	0
plaintiff	0
plaintive	0
plait	223
plait	223
plan	431
plan	431
planar	0
plane	472
plane	472
plane	472
planer	0
planet	0
planetarium	0
planetary	0
planetary	0
planetoid	0
planetoid	0
plank	0
plank	0
planking	0
planking	0
planned	0
planned	0
planner	0
planning	0
plans	0
plant	521
plant	521
plantain	0
plantation	0
planted	0
planted	0
planted	0
planter	0
planting	0
planting	0
plaque	0
plash	0
plash	0
plash	0
plaster	0
plaster	0
plasterer	0
plastering	0
plastering	0
plastic	0
plastic	0
plate	460
plate	460
plateau	0
plates	0
platform	0
platform	0
platinum	0
platitudinous	0
platonic	0
platonic	0
platonism	0
platonist	0
platoon	0
platter	390
plausible	0
plausible	0
play	497
play	497
play-off	0
playable	0
played	0
played	0
player	0
playfellow	0
playful	0
playground	0
playhouse	0
playing	526
playing	526
playing	526
playmate	0
plaything	0
playtime	0
playwright	0
plaza	0
plea	416
plead	0
pleaded	0
pleaded	0
pleader	0
pleading	0
pleading	0
pleading	0
pleasance	0
pleasant	0
pleasant	0
pleasantry	0
please	0
please	0
pleased	0
pleased	0
pleased	0
pleased	0
pleases	0
pleasing	0
pleasing	0
pleasing	0
pleasurable	0
pleasure	0
pleasure	0
pleat	0
pleat	0
plebeian	0
plebeian	0
plebiscite	0
pledge	375
pledge	375
plenary	0
plenipotentiary	0
plenipotentiary	0
plenteous	0
plentiful	457
plenty	0
plenty	0
pleural	0
pliable	335
pliant	0
plight	0
plight	0
linguistics	0
plod	0
plod	0
logistics	0
plonked	0
plonked	0
plot	412
plot	412
plough	0
plough	0
plover	0
pluck	0
pluck	0
plucky	0
plug	0
plug	0
plugged	0
plugged	0
plugging	0
plugging	0
plum	470
plumage	0
plumb	351
plumb	351
plumb	351
plumb	351
plumber	0
plumbing	0
plumbing	0
plume	0
plume	0
plummet	0
plummet	0
plump	0
plump	0
plump	0
plump	0
plump	0
plunder	0
plundered	0
plundered	0
plunge	0
plunge	0
plunged	0
plunged	0
plunger	0
plunging	0
plunging	0
plural	0
plural	0
plurality	0
plus	0
plus	0
plus	0
plus	0
plush	0
ply	0
pm	0
pm	0
mathematics	464
maths	0
mechanics	0
metaphysics	0
mumps	0
pneumatic	0
pneumatic	0
po	0
po	0
poach	0
poacher	0
obstetrics	0
pocket	413
pocket	413
pocket	413
pocketful	0
pockets	0
pod	0
pod	0
podium	367
poem	0
poem	0
poesy	0
poet	0
poetic	0
poetic	0
poetic	0
poetical	0
poetry	0
poignant	0
point	376
point	376
point-blank	0
point-blank	0
point-blank	0
pointed	0
pointed	0
pointed	0
pointed	0
pointer	0
pointing	0
pointing	0
pointless	0
points	0
poise	0
poison	0
poison	0
poison	0
poisoning	0
poisoning	0
poisonous	0
poke	0
poke	0
poker	0
poker	0
poker	0
pokes	0
poking	0
poking	0
poland	0
polar	0
polar	0
polarity	0
polarization	0
polarize	0
polarizing	0
polarizing	0
pole	420
pole	420
polecat	0
polecat	0
polemic	0
polemic	0
polemical	0
police	0
policed	0
policed	0
policed	0
policy	0
policy	0
poling	0
polish	0
polish	0
polishing	0
polishing	0
polite	438
politic	0
politic	0
political	0
political	0
politically	0
politician	0
politician	0
polity	0
polka	0
polka	0
poll	387
poll	387
poll	387
poll	387
polled	0
polled	0
polled	0
pollen	421
polling	0
polling	0
pollute	0
pollute	0
polonaise	0
polonaise	0
polygynous	0
polymath	0
polymath	0
polymer	0
polymeric	0
polynomial	0
polynomial	0
polyp	0
polytechnic	0
polytechnic	0
pomegranate	0
pommel	208
pommel	208
pomp	0
pompadour	0
pompadour	0
pompano	0
pompey	0
pompous	0
poncho	0
pond	0
pond	0
ponder	0
ponder	0
ponderous	0
pons	0
pontiff	0
pontifical	0
pontifical	0
pony	439
poodle	0
poodle	0
poodle	0
pooh	0
pooh	0
pooh	0
pool	0
pool	0
pool	0
poop	0
poop	0
poor	531
poor	531
poorhouse	0
poorly	0
poorly	0
pop	0
pop	0
pop	0
pop	0
pop	0
pope	436
popish	0
poplar	0
poplar	0
poppet	0
popping	0
poppy	0
poptics	0
populace	0
popular	0
popular	0
popularize	0
populate	0
populate	0
populated	0
populated	0
population	0
populous	0
porcelain	0
porch	0
porcupine	0
pore	339
pore	339
porgy	0
pornographer	0
pornographic	0
porosity	0
porous	0
porpoise	0
porpoise	0
port	405
port	405
port	405
porta	0
portable	0
portage	0
portage	0
portal	0
portal	0
portcullis	0
portcullis	0
portend	0
portent	0
portentous	0
porter	0
porter	0
porter	0
portfolio	0
porthole	0
portico	0
portiere	0
portion	0
portion	0
portland	0
portland	0
portly	0
portmanteau	0
portrait	0
portrait	0
portraiture	0
portray	349
portray	349
portrayal	0
portugal	0
portugal	0
portuguese	0
pose	0
pose	0
pose	0
poseur	0
posh	0
posh	0
posher	0
position	0
position	0
positive	0
positive	0
positivist	0
positivist	0
posse	0
possess	0
possession	0
possessive	0
possessive	0
possessor	0
possibility	0
possible	0
possible	0
possible	0
possibly	0
possum	0
possum	0
post	398
post	398
post	398
post	398
postal	0
postal	0
postcard	0
posted	0
posted	0
poster	0
poster	0
posterior	0
posterior	0
posterior	0
postgraduate	0
postgraduate	0
posthumous	0
posting	0
posting	0
postmark	0
postmark	0
postmaster	0
postpone	0
postponement	0
posts	0
postscript	0
postulate	0
postulate	0
posture	0
posture	0
posy	0
pot	538
pot	538
pot	538
potato	484
potato	484
potency	0
potent	0
potent	0
potentate	0
potential	0
potential	0
potentiality	0
potentiometer	0
potion	0
potion	0
pots	0
pottage	0
potted	0
potted	0
potted	0
potted	0
potter	0
potter	0
potter	0
pottery	0
potting	0
potting	0
potty	0
potty	0
pouch	0
pouch	0
poultice	0
poultice	0
poultice	0
poultry	0
pounce	0
pounce	0
pound	475
pound	475
pound-foolish	0
pounder	0
pounding	0
pounding	0
pounds	0
pour	393
pour	393
poured	0
poured	0
pouring	0
pout	0
pout	0
poverty-stricken	0
powder	377
powder	377
powdered	0
powdered	0
powdered	0
powdered	0
powdery	0
power	505
power	505
powered	0
powered	0
powered	0
powerful	0
powerful	0
powerless	0
powers	0
phonemics	0
phonetics	0
physics	380
piles	0
piles	0
plastics	0
politics	0
practicable	0
practicable	0
practical	0
practicality	0
practically	0
practice	0
practise	0
practised	0
practised	0
practised	0
practised	0
practitioner	0
pragmatic	0
pragmatic	0
prairie	0
praise	468
praise	468
praised	0
praised	0
praises	0
praiseworthy	0
pram	0
pram	0
prance	0
prance	0
prank	0
prank	0
prate	0
prate	0
prawn	0
prawn	0
pray	403
pray	403
prayer	441
prayerful	0
praying	0
praying	0
pre-eminent	0
pre-existence	0
pre-existent	0
preach	0
preach	0
preacher	0
preaching	0
preaching	0
preamble	0
preamble	0
precarious	0
precaution	0
precaution	0
precautionary	0
precede	0
preceded	0
preceded	0
precedent	0
precedent	0
precedent	0
preceding	0
preceding	0
preceding	0
precept	0
preception	0
precinct	0
precinct	0
precinct	0
precious	0
precious	0
precious	0
precipice	0
precipitate	0
precipitate	0
precipitate	0
precipitin	0
precipitous	0
precis	0
precis	0
precise	0
precise	0
precisely	0
preclude	0
precocious	0
preconceive	0
preconceived	0
preconceived	0
preconceived	0
preconscious	0
precursor	0
predatory	0
predecessor	0
predicament	0
predicate	0
predicate	0
predicator	0
predict	400
predictable	0
predictable	0
predicted	0
predicted	0
predicting	0
prediction	0
predilection	0
predisposition	0
predominant	0
predominant	0
predominate	0
predominate	0
predominates	0
predomination	0
preen	0
preen	0
prefab	0
preface	0
preface	0
prefaced	0
prefaced	0
prefect	0
prefecture	0
prefer	0
preferable	0
preference	0
preference	0
preferential	0
preferred	0
preferred	0
prefix	337
prefix	337
pregnancy	0
pregnant	0
prehistoric	0
prejudice	462
prejudice	462
prejudiced	0
prejudiced	0
prejudicial	0
prelate	0
prelate	0
preliminary	0
preliminary	0
prelude	0
prelude	0
premature	0
premeditate	0
premier	0
premier	0
premiere	0
premise	0
premise	0
premises	0
premium	0
premonition	0
premonitory	0
preoccupation	0
preoccupied	0
preoccupied	0
preoccupied	0
preoccupy	0
prep	0
prep	0
prepaid	0
prepaid	0
prepaid	0
preparation	0
preparative	0
preparative	0
preparative	0
preparatory	0
preparatory	0
prepare	0
prepare	0
prepared	0
prepared	0
preparing	0
prepayment	0
preponderance	0
preposition	357
prepositional	0
preposterous	0
prerequisite	0
prerequisite	0
prerogative	0
prerogative	0
presage	0
presage	0
presbyterian	0
presbyterian	0
prescribe	0
prescription	0
prescriptive	0
present	0
present	0
present	0
present	0
presentable	0
presentation	0
presented	0
presented	0
presenter	0
presentiment	0
presenting	0
presently	0
presentness	0
presents	0
preservative	0
preservative	0
preserve	0
preserve	0
preserver	0
preserving	0
preside	0
presidency	0
president	516
president	516
presidential	0
presiding	0
presiding	0
press	0
press	0
presser	0
presses	0
pressing	0
pressing	0
pressing	0
pressing	0
pressure	0
pressurized	0
prestidigitator	0
presto	0
presto	0
presto	0
presto	0
presto	0
presumably	0
presume	0
presumed	0
presumed	0
presuming	0
presuming	0
presumption	0
presumptuous	0
presuppose	0
presupposition	0
pretence	0
pretend	0
pretended	0
pretended	0
pretended	0
pretender	0
pretending	0
pretension	0
pretentious	0
pretext	0
pretext	0
prettily	0
pretty	548
pretty	548
pretty	548
prevail	0
prevalent	361
prevent	0
prevent	0
preventable	0
preventive	0
preventive	0
previous	0
previous	0
previously	0
prevision	0
prevision	0
prey	436
price	0
price	0
priced	0
priced	0
priced	0
priceless	0
prices	0
prick	0
prick	0
prickets	0
pricking	0
pricking	0
pricking	0
prickly	0
pride	469
pride	469
prie-dieu	0
priest	485
priest	485
priestess	0
priesthood	0
priestly	0
prim	0
prim	0
primacy	0
primal	0
primarily	0
primary	0
primary	0
primate	0
primates	0
prime	475
prime	475
prime	475
primer	0
primer	0
primer	0
primer	0
primeval	0
priming	0
priming	0
priming	0
primitive	0
primitive	0
primrose	0
primrose	0
prince	497
prince	497
princely	0
princely	0
principal	0
principal	0
principally	0
principia	0
principle	0
principle	0
print	0
print	0
printable	0
printed	0
printed	0
printer	0
printery	0
printing	0
printing	0
printing	0
prior	0
prior	0
prior	0
priority	0
priory	0
prism	0
prison	0
prison	0
prisoner	0
pristine	0
private	448
private	448
privateer	0
privateer	0
privately	0
privation	0
privilege	0
privilege	0
privileged	0
privileged	0
privy	0
privy	0
prize	441
prize	441
prize	441
prize-fight	0
prizes	0
pro	0
pro	0
pro	0
pro	0
probability	0
probable	0
probable	0
probably	0
probate	0
probate	0
probe	0
probe	0
problem	482
problematic	0
problematical	0
procedural	0
procedure	0
proceed	0
proceed	0
proceeded	0
proceeded	0
proceeding	0
proceeding	0
proceeding	0
process	0
process	0
process	0
processes	0
processes	0
procession	0
procession	0
processional	0
processional	0
processionary	0
proclaim	0
proclamation	0
procrastinate	0
procreation	0
procreative	0
proctor	0
procure	0
procurer	0
prod	0
prod	0
prodigal	0
prodigal	0
prodigal	0
prodigious	0
prodigious	0
prodigy	0
produce	418
produce	418
produced	0
produced	0
producer	0
producing	0
product	0
product	0
production	0
productive	418
profane	0
profane	0
profane	0
profanity	0
profess	0
professed	0
professed	0
professed	0
professed	0
profession	0
professional	0
professional	0
professor	523
professorship	0
proffer	0
proffer	0
proficient	0
proficient	0
profile	0
profile	0
profit	468
profit	468
profitable	0
profiteer	0
profiteer	0
profits	0
profligate	0
profligate	0
profligate	0
profound	0
profound	0
profoundly	0
profundity	0
profuse	0
profuse	0
progenitor	0
prognostication	0
program	0
program	0
programme	0
programme	0
programmer	0
programmes	0
programming	0
progress	0
progress	0
progressive	0
progressive	0
prohibit	472
prohibition	0
prohibitionist	0
prohibitive	0
project	0
project	0
projected	0
projected	0
projectile	0
projectile	0
projection	0
projective	0
projector	318
projects	0
proletarian	0
proletarian	0
proletariat	0
proliferation	0
prolific	0
prologue	0
prologue	0
prolong	0
prolongation	0
prolonged	0
prolonged	0
prolonged	0
prolusion	0
prom	0
promenade	0
promenade	0
prometheus	0
prominence	0
prominent	0
prominent	0
prominently	0
promiscuous	0
promiscuous	0
promise	0
promise	0
promised	0
promised	0
promised	0
promises	0
promising	0
promising	0
promising	0
promissory	0
promontory	0
promontory	0
promote	0
promoted	0
promoted	0
promoter	0
promoting	0
promotion	0
prompt	0
prompt	0
prompt	0
prompt	0
prompts	0
promulgate	0
promulgated	0
promulgated	0
prone	0
prone	0
prone	0
prong	0
prong	0
pronoun	349
pronounce	0
pronouncement	0
pronouncing	0
pronouncing	0
pronto	0
pronunciation	0
proof	413
proof	413
proof	413
prop	293
prop	293
propaganda	0
propagandist	0
propagandist	0
propagate	0
propel	0
propeller	395
propensity	0
proper	0
proper	0
proper	0
properly	0
properly	0
property	461
property	461
property	461
prophecy	0
prophecy	0
prophesy	0
prophet	390
prophetess	0
prophetic	0
propitiate	0
propitious	0
proponent	0
proponent	0
proportion	0
proportion	0
proportional	0
proportional	0
proportionality	0
proportionate	0
proportionate	0
proportions	0
proposal	0
propose	0
proposed	0
proposed	0
proposing	0
proposition	0
proposition	0
propound	0
proprietary	0
proprietary	0
proprietor	0
proprietorship	0
propriety	0
prosaic	0
proscribe	0
proscription	0
prose	0
prosecute	0
prosecuted	0
prosecuted	0
prosecution	0
prosecution	0
prosecutor	0
prosodic	0
prosopopoeia	0
prospect	0
prospect	0
prospective	0
prospective	0
prospector	0
prospectus	0
prosper	419
prosperous	0
prostate	0
prostitute	0
prostitute	0
prostitute	0
prostitute	0
prostitutes	0
prostrate	0
prostrate	0
protagonist	0
protect	0
protected	0
protected	0
protection	0
protective	0
protective	0
protector	0
protectorate	0
protege	0
protein	0
proteolysis	0
protest	0
protest	0
protestant	0
protestant	0
protestantism	0
protestation	0
protests	0
protocol	229
protocol	229
proton	0
prototype	0
protozoa	0
protozoan	0
protozoan	0
protract	0
protrude	0
protrusion	0
protuberance	0
proud	446
proud	446
prove	0
proved	0
proved	0
proven	0
proven	0
provender	0
proverb	0
proverb	0
proverbial	0
proves	0
provide	0
provided	0
provided	0
provided	0
provided	0
providential	0
provides	0
providing	0
providing	0
province	0
provincial	312
provincial	312
provincialism	0
provision	0
provision	0
provisional	0
proviso	0
provocation	0
provocative	0
provocative	0
provoke	0
provost	0
prow	0
prow	0
prowl	0
prowl	0
proximal	0
proximate	0
proxy	327
prudent	0
prudential	0
prudential	0
prune	0
prune	0
prurient	0
prussian	0
prussian	0
pry	0
pry	0
ps	0
psalm	348
psalm	348
psalm	348
psalmist	0
psalter	0
pseudo	0
pseudo	0
pseudonym	0
pshaw	0
pshaw	0
pshaw	0
shingles	0
statistics	0
psyche	0
psyche	0
psychiatric	0
psychiatrist	0
psychic	0
psychic	0
psychical	0
psychoanalysis	0
psychoanalyst	0
psychological	0
psychologist	0
psychology	475
psychopath	0
psychopathic	0
psychopomp	0
therapeutics	0
tiddlywinks	0
ptolemaic	0
ptolemaic	0
pub	0
pubescent	0
pubescent	0
public	0
public	0
public	0
public-spirited	0
publication	0
publicist	0
publicly	0
publish	0
published	0
published	0
publisher	0
publishing	0
puce	0
puck	0
pucker	0
pucker	0
pudding	469
puddle	430
puddle	430
pueblo	0
puerile	0
puff	0
puff	0
puffy	0
pug	0
pug	0
pugilist	0
pugnacious	0
puissant	0
puke	0
pull	410
pull	410
pulled	0
pulled	0
pulled	0
pullen	0
puller	0
pullet	0
pulley	0
pulley	0
pulling	0
pullman	0
pulls	0
pulmonary	0
pulmonary	0
pulp	0
pulp	0
pulpit	370
pulpit	370
pulsation	0
pulse	0
pulse	0
pulse	0
pulverize	0
puma	0
pummel	290
pump	389
pump	389
pumped	0
pumped	0
pumping	0
pumping	0
pumpkin	0
pun	0
pun	0
pun	0
punch	485
punch	485
punch	485
punchbowl	0
puncher	0
punching	0
punching	0
punctilious	0
punctual	0
punctual	0
punctuate	0
punctuated	0
punctuated	0
punctuated	0
puncture	0
puncture	0
pungent	0
pungent	0
punish	519
punishable	0
punishment	0
punitive	0
punk	0
punk	0
punster	0
puny	427
puny	427
pup	484
pup	484
pupil	502
puppet	0
puppet	0
puppy	0
puppy	0
purchase	0
purchase	0
purchaser	0
purchasing	0
pure	0
pure	0
pure	0
pure	0
purely	0
purgatory	0
purgatory	0
purge	0
purge	0
purification	0
purify	0
purism	0
puritan	0
puritan	0
puritanical	0
purl	195
purl	195
purple	0
purple	0
purple	0
purplish	0
purport	0
purpose	0
purpose	0
purposeful	0
purposefully	0
purposeless	0
purposely	0
purposes	0
purposive	0
purr	0
purr	0
purse	433
purse	433
purser	0
purses	0
pursuant	0
pursuant	0
pursuant	0
pursue	0
pursued	0
pursued	0
pursuer	0
pursuing	0
pursuit	0
purvey	0
purveyor	0
purview	0
push	0
push	0
pushed	0
pushed	0
pushing	0
pushing	0
pushing	0
pussy	0
put	297
put	297
put	297
put	297
put	297
put	297
putrid	0
puts	0
puts	0
putt	0
putt	0
putter	0
putter	0
putter	0
putting	0
putting	0
putty	0
puzzle	0
puzzle	0
puzzled	0
puzzled	0
puzzlement	0
puzzler	0
pygmy	0
pygmy	0
pyramid	0
pyramidal	0
pyramidal	0
pyre	0
pyrometer	0
python	364
qua	0
qua	0
quack	423
quack	423
quadrangle	0
quadratic	0
quadratic	0
quadrennial	0
quadrennial	0
quadric	0
quadric	0
quadrille	0
quadrillion	0
quadripartite	0
quadripartite	0
quadruped	0
quadruped	0
quadruple	0
quadruple	0
quadruple	0
quadruple	0
quaff	0
quaff	0
quagmire	0
quaich	150
quail	405
quail	405
quaint	0
quaintly	0
quake	397
quake	397
quaker	0
qualification	0
qualified	0
qualified	0
qualified	0
qualified	0
qualify	0
qualitative	0
quality	0
qualm	0
quantitative	0
quantity	0
quantum	0
quarantine	0
quarrel	515
quarrel	515
quarrelling	0
quarrelsome	0
quarried	0
quarried	0
quarries	0
quarry	0
quarry	0
quart	431
quart	431
quart	431
quarter	450
quarter	450
quarterly	0
quarterly	0
quarterly	0
quartermaster	0
quartermaster	0
quarters	0
quarterstaff	0
quartet	0
quartz	0
quasi	0
quasi	0
quasimodo	0
quatrain	0
quaver	0
quaver	0
quay	0
quay	0
quean	195
queen	456
queen	456
queenly	0
queenly	0
queer	0
queer	0
queer	0
quelch	0
quell	0
quell	0
quench	0
quench	0
queries	0
querulous	0
query	0
query	0
quest	0
quest	0
question	423
question	423
questionable	0
questioner	0
questioning	0
questionnaire	0
questions	0
queue	0
queue	0
queues	0
quibble	0
quibble	0
quick	453
quick	453
quick	453
quicken	375
quicken	375
quicker	0
quicker	0
quickest	0
quickest	0
quickly	473
quicksand	0
quicksilver	0
quid	0
quid	0
quiescent	0
quiescent	0
quiet	451
quiet	451
quieter	0
quietist	0
quietly	0
quill	359
quill	359
quilt	444
